8.024848252534866333e-02
1.124754361808300018e-02
3.299233037978410721e-03
1.368663506582379341e-03
6.356312660500407219e-04
3.784759901463985443e-04
2.424252452328801155e-04
1.694459351710975170e-04
1.277921110158786178e-04
9.168779070023447275e-05
7.163892587414011359e-05
5.784242603112943470e-05
4.758569411933422089e-05
4.085360342287458479e-05
3.363134601386263967e-05
2.718346513574942946e-05
2.229518941021524370e-05
1.993413025047630072e-05
1.825632352847605944e-05
1.662637441768310964e-05
1.471231007599271834e-05
1.312603671976830810e-05
1.168127892015036196e-05
1.074661668098997325e-05
9.931063686963170767e-06
9.049452273757196963e-06
8.415057891397736967e-06
7.819403435860294849e-06
7.337886927416548133e-06
6.748484338459093124e-06
6.175765520310960710e-06
5.703519491362385452e-06
5.354945642466191202e-06
5.057434464106336236e-06
4.675367563322652131e-06
4.364450433058664203e-06
4.022256234748056158e-06
3.872216893796576187e-06
3.628502781793940812e-06
3.338180931677925400e-06
3.092194219789234921e-06
2.880717602238291875e-06
2.722341150729334913e-06
2.486244284227723256e-06
2.322527961950981990e-06
2.152817614842206240e-06
2.063783995254198089e-06
1.897792913041485008e-06
1.851757133408682421e-06
1.731608790578320622e-06
1.634950876905350015e-06
1.573428107803920284e-06
1.483131200075149536e-06
1.421873321305611171e-06
1.366767492072540335e-06
1.366115384371369146e-06
1.297821768275753129e-06
1.284905351894849446e-06
1.276288571716577280e-06
1.241553491126978770e-06
1.229621943821257446e-06
1.227718030349933542e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
1.192417130368994549e-06
